,label,int_label,img_name
19915,Residential,8,Residential_2089.jpg
22759,PermanentCrop,9,PermanentCrop_677.jpg
15782,HerbaceousVegetation,5,HerbaceousVegetation_440.jpg
5087,River,1,River_267.jpg
9933,AnnualCrop,3,AnnualCrop_2950.jpg
17216,Industrial,7,Industrial_1859.jpg
24575,PermanentCrop,9,PermanentCrop_333.jpg
11029,SeaLake,4,SeaLake_1181.jpg
24891,PermanentCrop,9,PermanentCrop_1238.jpg
26184,Pasture,10,Pasture_1130.jpg
25805,Pasture,10,Pasture_789.jpg
16130,HerbaceousVegetation,5,HerbaceousVegetation_1522.jpg
14881,HerbaceousVegetation,5,HerbaceousVegetation_1103.jpg
16362,HerbaceousVegetation,5,HerbaceousVegetation_811.jpg
4757,River,1,River_799.jpg
20074,Residential,8,Residential_109.jpg
9406,AnnualCrop,3,AnnualCrop_2542.jpg
11644,SeaLake,4,SeaLake_1769.jpg
8211,AnnualCrop,3,AnnualCrop_1601.jpg
10304,AnnualCrop,3,AnnualCrop_977.jpg
1604,Forest,0,Forest_2148.jpg
4716,River,1,River_1759.jpg
3680,River,1,River_2276.jpg
20020,Residential,8,Residential_269.jpg
9967,AnnualCrop,3,AnnualCrop_1914.jpg
21929,Residential,8,Residential_689.jpg
10326,AnnualCrop,3,AnnualCrop_2707.jpg
15722,HerbaceousVegetation,5,HerbaceousVegetation_1054.jpg
20889,Residential,8,Residential_1523.jpg
16562,HerbaceousVegetation,5,HerbaceousVegetation_609.jpg
5185,River,1,River_2356.jpg
13682,SeaLake,4,SeaLake_200.jpg
23936,PermanentCrop,9,PermanentCrop_1088.jpg
13655,SeaLake,4,SeaLake_1429.jpg
23006,PermanentCrop,9,PermanentCrop_1594.jpg
1470,Forest,0,Forest_1855.jpg
20069,Residential,8,Residential_1783.jpg
25339,Pasture,10,Pasture_1215.jpg
3175,River,1,River_285.jpg
26803,Pasture,10,Pasture_1382.jpg
347,Forest,0,Forest_1978.jpg
14659,HerbaceousVegetation,5,HerbaceousVegetation_1944.jpg
464,Forest,0,Forest_13.jpg
14009,HerbaceousVegetation,5,HerbaceousVegetation_1405.jpg
845,Forest,0,Forest_999.jpg
21309,Residential,8,Residential_1101.jpg
19595,Residential,8,Residential_1633.jpg
16161,HerbaceousVegetation,5,HerbaceousVegetation_2994.jpg
4635,River,1,River_2480.jpg
26416,Pasture,10,Pasture_1484.jpg
16025,HerbaceousVegetation,5,HerbaceousVegetation_1642.jpg
13407,SeaLake,4,SeaLake_1957.jpg
13979,SeaLake,4,SeaLake_2644.jpg
26636,Pasture,10,Pasture_1032.jpg
12355,SeaLake,4,SeaLake_2149.jpg
13491,SeaLake,4,SeaLake_2455.jpg
13429,SeaLake,4,SeaLake_1823.jpg
5502,Highway,2,Highway_194.jpg
4668,River,1,River_2053.jpg
20236,Residential,8,Residential_1596.jpg
26174,Pasture,10,Pasture_829.jpg
22851,PermanentCrop,9,PermanentCrop_868.jpg
1297,Forest,0,Forest_1088.jpg
3431,River,1,River_1055.jpg
26226,Pasture,10,Pasture_583.jpg
3133,River,1,River_1899.jpg
24504,PermanentCrop,9,PermanentCrop_1837.jpg
24838,PermanentCrop,9,PermanentCrop_2492.jpg
12350,SeaLake,4,SeaLake_1497.jpg
1751,Forest,0,Forest_2573.jpg
10441,AnnualCrop,3,AnnualCrop_169.jpg
7381,Highway,2,Highway_2390.jpg
12621,SeaLake,4,SeaLake_2743.jpg
17232,Industrial,7,Industrial_1858.jpg
5060,River,1,River_918.jpg
3599,River,1,River_1693.jpg
3760,River,1,River_569.jpg
9777,AnnualCrop,3,AnnualCrop_2217.jpg
12053,SeaLake,4,SeaLake_1526.jpg
7379,Highway,2,Highway_1855.jpg
10918,AnnualCrop,3,AnnualCrop_973.jpg
3942,River,1,River_1153.jpg
6931,Highway,2,Highway_666.jpg
19718,Residential,8,Residential_53.jpg
9710,AnnualCrop,3,AnnualCrop_532.jpg
1788,Forest,0,Forest_40.jpg
5389,River,1,River_261.jpg
9973,AnnualCrop,3,AnnualCrop_293.jpg
16938,HerbaceousVegetation,5,HerbaceousVegetation_1018.jpg
6976,Highway,2,Highway_499.jpg
20238,Residential,8,Residential_2510.jpg
4994,River,1,River_2037.jpg
3564,River,1,River_1254.jpg
23342,PermanentCrop,9,PermanentCrop_1043.jpg
19647,Residential,8,Residential_1236.jpg
26225,Pasture,10,Pasture_1530.jpg
23304,PermanentCrop,9,PermanentCrop_991.jpg
167,Forest,0,Forest_2057.jpg
19047,Industrial,7,Industrial_2236.jpg
23134,PermanentCrop,9,PermanentCrop_1121.jpg
6529,Highway,2,Highway_2006.jpg
17146,Industrial,7,Industrial_924.jpg
26957,Pasture,10,Pasture_14.jpg
8941,AnnualCrop,3,AnnualCrop_2419.jpg
3438,River,1,River_1848.jpg
14788,HerbaceousVegetation,5,HerbaceousVegetation_885.jpg
24082,PermanentCrop,9,PermanentCrop_631.jpg
15908,HerbaceousVegetation,5,HerbaceousVegetation_1079.jpg
958,Forest,0,Forest_2022.jpg
8622,AnnualCrop,3,AnnualCrop_947.jpg
11961,SeaLake,4,SeaLake_2818.jpg
18750,Industrial,7,Industrial_2051.jpg
8069,AnnualCrop,3,AnnualCrop_2280.jpg
13580,SeaLake,4,SeaLake_1983.jpg
145,Forest,0,Forest_440.jpg
14232,HerbaceousVegetation,5,HerbaceousVegetation_2537.jpg
18701,Industrial,7,Industrial_2053.jpg
3165,River,1,River_1469.jpg
14601,HerbaceousVegetation,5,HerbaceousVegetation_2531.jpg
15732,HerbaceousVegetation,5,HerbaceousVegetation_70.jpg
18377,Industrial,7,Industrial_1560.jpg
26879,Pasture,10,Pasture_291.jpg
1941,Forest,0,Forest_1862.jpg
323,Forest,0,Forest_443.jpg
10506,AnnualCrop,3,AnnualCrop_2922.jpg
15693,HerbaceousVegetation,5,HerbaceousVegetation_2373.jpg
9701,AnnualCrop,3,AnnualCrop_283.jpg
10143,AnnualCrop,3,AnnualCrop_2775.jpg
17353,Industrial,7,Industrial_1109.jpg
12754,SeaLake,4,SeaLake_1856.jpg
19719,Residential,8,Residential_2259.jpg
25436,Pasture,10,Pasture_138.jpg
6153,Highway,2,Highway_691.jpg
14163,HerbaceousVegetation,5,HerbaceousVegetation_1148.jpg
24546,PermanentCrop,9,PermanentCrop_2086.jpg
17588,Industrial,7,Industrial_1902.jpg
15537,HerbaceousVegetation,5,HerbaceousVegetation_1916.jpg
2434,Forest,0,Forest_2710.jpg
12609,SeaLake,4,SeaLake_1289.jpg
23269,PermanentCrop,9,PermanentCrop_1863.jpg
13642,SeaLake,4,SeaLake_604.jpg
1351,Forest,0,Forest_2583.jpg
858,Forest,0,Forest_769.jpg
9728,AnnualCrop,3,AnnualCrop_2000.jpg
5369,River,1,River_1499.jpg
18066,Industrial,7,Industrial_1989.jpg
1188,Forest,0,Forest_1880.jpg
10013,AnnualCrop,3,AnnualCrop_2831.jpg
13078,SeaLake,4,SeaLake_2618.jpg
24114,PermanentCrop,9,PermanentCrop_1701.jpg
16026,HerbaceousVegetation,5,HerbaceousVegetation_1124.jpg
13071,SeaLake,4,SeaLake_855.jpg
15868,HerbaceousVegetation,5,HerbaceousVegetation_530.jpg
25665,Pasture,10,Pasture_1887.jpg
26245,Pasture,10,Pasture_1097.jpg
10357,AnnualCrop,3,AnnualCrop_2539.jpg
21969,Residential,8,Residential_1981.jpg
4448,River,1,River_2120.jpg
4305,River,1,River_1428.jpg
23903,PermanentCrop,9,PermanentCrop_36.jpg
20066,Residential,8,Residential_645.jpg
312,Forest,0,Forest_3000.jpg
9040,AnnualCrop,3,AnnualCrop_1059.jpg
306,Forest,0,Forest_2450.jpg
2643,Forest,0,Forest_2065.jpg
13440,SeaLake,4,SeaLake_2127.jpg
14996,HerbaceousVegetation,5,HerbaceousVegetation_1505.jpg
5638,Highway,2,Highway_2328.jpg
22270,Residential,8,Residential_1205.jpg
9563,AnnualCrop,3,AnnualCrop_2770.jpg
1807,Forest,0,Forest_763.jpg
4649,River,1,River_2279.jpg
9938,AnnualCrop,3,AnnualCrop_1294.jpg
14047,HerbaceousVegetation,5,HerbaceousVegetation_1997.jpg
26009,Pasture,10,Pasture_1481.jpg
20420,Residential,8,Residential_393.jpg
24460,PermanentCrop,9,PermanentCrop_872.jpg
17392,Industrial,7,Industrial_1646.jpg
5149,River,1,River_1273.jpg
26317,Pasture,10,Pasture_1653.jpg
25251,Pasture,10,Pasture_1002.jpg
1713,Forest,0,Forest_2956.jpg
6908,Highway,2,Highway_1449.jpg
9226,AnnualCrop,3,AnnualCrop_2233.jpg
11173,SeaLake,4,SeaLake_811.jpg
24426,PermanentCrop,9,PermanentCrop_1770.jpg
22048,Residential,8,Residential_1176.jpg
1844,Forest,0,Forest_2348.jpg
26399,Pasture,10,Pasture_62.jpg
1569,Forest,0,Forest_1680.jpg
20125,Residential,8,Residential_1385.jpg
150,Forest,0,Forest_1760.jpg
6981,Highway,2,Highway_466.jpg
1435,Forest,0,Forest_2623.jpg
13027,SeaLake,4,SeaLake_2552.jpg
2689,Forest,0,Forest_260.jpg
19664,Residential,8,Residential_2918.jpg
18182,Industrial,7,Industrial_349.jpg
14973,HerbaceousVegetation,5,HerbaceousVegetation_1713.jpg
11899,SeaLake,4,SeaLake_1054.jpg
272,Forest,0,Forest_720.jpg
22526,PermanentCrop,9,PermanentCrop_715.jpg
9834,AnnualCrop,3,AnnualCrop_686.jpg
9778,AnnualCrop,3,AnnualCrop_2203.jpg
22998,PermanentCrop,9,PermanentCrop_2102.jpg
22445,Residential,8,Residential_2860.jpg
17370,Industrial,7,Industrial_1690.jpg
1654,Forest,0,Forest_1656.jpg
1743,Forest,0,Forest_1046.jpg
8488,AnnualCrop,3,AnnualCrop_2293.jpg
24497,PermanentCrop,9,PermanentCrop_537.jpg
18354,Industrial,7,Industrial_2121.jpg
8734,AnnualCrop,3,AnnualCrop_832.jpg
19470,Industrial,7,Industrial_519.jpg
18732,Industrial,7,Industrial_1014.jpg
4630,River,1,River_1176.jpg
4703,River,1,River_2293.jpg
3221,River,1,River_695.jpg
13916,SeaLake,4,SeaLake_2724.jpg
14098,HerbaceousVegetation,5,HerbaceousVegetation_2086.jpg
1936,Forest,0,Forest_2238.jpg
9174,AnnualCrop,3,AnnualCrop_1539.jpg
26878,Pasture,10,Pasture_1593.jpg
9818,AnnualCrop,3,AnnualCrop_2820.jpg
25920,Pasture,10,Pasture_946.jpg
4588,River,1,River_1614.jpg
12707,SeaLake,4,SeaLake_1465.jpg
16409,HerbaceousVegetation,5,HerbaceousVegetation_2845.jpg
25591,Pasture,10,Pasture_1299.jpg
11864,SeaLake,4,SeaLake_1.jpg
4853,River,1,River_363.jpg
6925,Highway,2,Highway_1663.jpg
13214,SeaLake,4,SeaLake_1070.jpg
16848,HerbaceousVegetation,5,HerbaceousVegetation_1804.jpg
17815,Industrial,7,Industrial_366.jpg
20970,Residential,8,Residential_584.jpg
18627,Industrial,7,Industrial_815.jpg
9180,AnnualCrop,3,AnnualCrop_1505.jpg
10275,AnnualCrop,3,AnnualCrop_2538.jpg
3029,River,1,River_523.jpg
12431,SeaLake,4,SeaLake_1520.jpg
1804,Forest,0,Forest_777.jpg
25064,Pasture,10,Pasture_1373.jpg
2016,Forest,0,Forest_1485.jpg
15688,HerbaceousVegetation,5,HerbaceousVegetation_1108.jpg
25796,Pasture,10,Pasture_1882.jpg
14869,HerbaceousVegetation,5,HerbaceousVegetation_674.jpg
17518,Industrial,7,Industrial_667.jpg
23372,PermanentCrop,9,PermanentCrop_199.jpg
20607,Residential,8,Residential_1524.jpg
8186,AnnualCrop,3,AnnualCrop_1373.jpg
9293,AnnualCrop,3,AnnualCrop_1300.jpg
13185,SeaLake,4,SeaLake_2035.jpg
742,Forest,0,Forest_2091.jpg
12782,SeaLake,4,SeaLake_514.jpg
13643,SeaLake,4,SeaLake_2685.jpg
863,Forest,0,Forest_2183.jpg
19146,Industrial,7,Industrial_443.jpg
10842,AnnualCrop,3,AnnualCrop_379.jpg
18062,Industrial,7,Industrial_772.jpg
13021,SeaLake,4,SeaLake_2977.jpg
7995,Highway,2,Highway_2495.jpg
7279,Highway,2,Highway_2144.jpg
25433,Pasture,10,Pasture_1160.jpg
1307,Forest,0,Forest_2754.jpg
1108,Forest,0,Forest_622.jpg
10812,AnnualCrop,3,AnnualCrop_1424.jpg
14903,HerbaceousVegetation,5,HerbaceousVegetation_2146.jpg
2921,Forest,0,Forest_2113.jpg
1425,Forest,0,Forest_72.jpg
24824,PermanentCrop,9,PermanentCrop_2451.jpg
6589,Highway,2,Highway_331.jpg
8070,AnnualCrop,3,AnnualCrop_229.jpg
15321,HerbaceousVegetation,5,HerbaceousVegetation_1675.jpg
5782,Highway,2,Highway_1346.jpg
12226,SeaLake,4,SeaLake_732.jpg
17969,Industrial,7,Industrial_411.jpg
12495,SeaLake,4,SeaLake_1119.jpg
6992,Highway,2,Highway_260.jpg
11528,SeaLake,4,SeaLake_546.jpg
24143,PermanentCrop,9,PermanentCrop_744.jpg
252,Forest,0,Forest_2445.jpg
23740,PermanentCrop,9,PermanentCrop_2186.jpg
10889,AnnualCrop,3,AnnualCrop_796.jpg
22072,Residential,8,Residential_2899.jpg
24353,PermanentCrop,9,PermanentCrop_250.jpg
26501,Pasture,10,Pasture_1031.jpg
13295,SeaLake,4,SeaLake_1361.jpg
21484,Residential,8,Residential_1105.jpg
24095,PermanentCrop,9,PermanentCrop_1714.jpg
26672,Pasture,10,Pasture_320.jpg
20687,Residential,8,Residential_343.jpg
2463,Forest,0,Forest_649.jpg
21360,Residential,8,Residential_2742.jpg
14215,HerbaceousVegetation,5,HerbaceousVegetation_761.jpg
24911,PermanentCrop,9,PermanentCrop_1984.jpg
2686,Forest,0,Forest_1197.jpg
23386,PermanentCrop,9,PermanentCrop_2172.jpg
5957,Highway,2,Highway_408.jpg
3883,River,1,River_152.jpg
1062,Forest,0,Forest_965.jpg
1918,Forest,0,Forest_2990.jpg
10994,AnnualCrop,3,AnnualCrop_2110.jpg
16959,HerbaceousVegetation,5,HerbaceousVegetation_974.jpg
8437,AnnualCrop,3,AnnualCrop_788.jpg
8157,AnnualCrop,3,AnnualCrop_1603.jpg
26473,Pasture,10,Pasture_581.jpg
10459,AnnualCrop,3,AnnualCrop_53.jpg
11036,SeaLake,4,SeaLake_2477.jpg
5551,Highway,2,Highway_221.jpg
24012,PermanentCrop,9,PermanentCrop_2423.jpg
5051,River,1,River_926.jpg
20996,Residential,8,Residential_1522.jpg
18915,Industrial,7,Industrial_284.jpg
19677,Residential,8,Residential_858.jpg
1917,Forest,0,Forest_2748.jpg
22647,PermanentCrop,9,PermanentCrop_1194.jpg
14695,HerbaceousVegetation,5,HerbaceousVegetation_772.jpg
21745,Residential,8,Residential_2220.jpg
14511,HerbaceousVegetation,5,HerbaceousVegetation_1628.jpg
19359,Industrial,7,Industrial_1077.jpg
5956,Highway,2,Highway_1357.jpg
16122,HerbaceousVegetation,5,HerbaceousVegetation_686.jpg
7216,Highway,2,Highway_2344.jpg
15761,HerbaceousVegetation,5,HerbaceousVegetation_2944.jpg
217,Forest,0,Forest_1776.jpg
19346,Industrial,7,Industrial_1707.jpg
1904,Forest,0,Forest_1269.jpg
14436,HerbaceousVegetation,5,HerbaceousVegetation_1563.jpg
17368,Industrial,7,Industrial_102.jpg
24786,PermanentCrop,9,PermanentCrop_2069.jpg
1153,Forest,0,Forest_168.jpg
7662,Highway,2,Highway_10.jpg
12558,SeaLake,4,SeaLake_852.jpg
7028,Highway,2,Highway_705.jpg
20065,Residential,8,Residential_1967.jpg
25612,Pasture,10,Pasture_1104.jpg
12864,SeaLake,4,SeaLake_1670.jpg
5241,River,1,River_510.jpg
2302,Forest,0,Forest_1967.jpg
75,Forest,0,Forest_938.jpg
10545,AnnualCrop,3,AnnualCrop_2506.jpg
10776,AnnualCrop,3,AnnualCrop_637.jpg
10670,AnnualCrop,3,AnnualCrop_583.jpg
5989,Highway,2,Highway_2489.jpg
9297,AnnualCrop,3,AnnualCrop_887.jpg
24697,PermanentCrop,9,PermanentCrop_915.jpg
9324,AnnualCrop,3,AnnualCrop_475.jpg
3809,River,1,River_966.jpg
22057,Residential,8,Residential_1823.jpg
4229,River,1,River_801.jpg
13065,SeaLake,4,SeaLake_1339.jpg
8929,AnnualCrop,3,AnnualCrop_103.jpg
21633,Residential,8,Residential_2037.jpg
2411,Forest,0,Forest_1769.jpg
16175,HerbaceousVegetation,5,HerbaceousVegetation_1084.jpg
3554,River,1,River_123.jpg
17968,Industrial,7,Industrial_377.jpg
9500,AnnualCrop,3,AnnualCrop_451.jpg
3663,River,1,River_540.jpg
7828,Highway,2,Highway_1389.jpg
21093,Residential,8,Residential_2620.jpg
25879,Pasture,10,Pasture_364.jpg
24625,PermanentCrop,9,PermanentCrop_865.jpg
4341,River,1,River_2257.jpg
25141,Pasture,10,Pasture_1749.jpg
13940,SeaLake,4,SeaLake_1991.jpg
8342,AnnualCrop,3,AnnualCrop_1172.jpg
10182,AnnualCrop,3,AnnualCrop_1136.jpg
12478,SeaLake,4,SeaLake_1045.jpg
11289,SeaLake,4,SeaLake_1544.jpg
14719,HerbaceousVegetation,5,HerbaceousVegetation_2646.jpg
10452,AnnualCrop,3,AnnualCrop_2315.jpg
7341,Highway,2,Highway_298.jpg
14762,HerbaceousVegetation,5,HerbaceousVegetation_1116.jpg
23966,PermanentCrop,9,PermanentCrop_1923.jpg
17747,Industrial,7,Industrial_1958.jpg
16281,HerbaceousVegetation,5,HerbaceousVegetation_794.jpg
25850,Pasture,10,Pasture_953.jpg
6198,Highway,2,Highway_281.jpg
10931,AnnualCrop,3,AnnualCrop_1974.jpg
10416,AnnualCrop,3,AnnualCrop_1422.jpg
7797,Highway,2,Highway_575.jpg
8802,AnnualCrop,3,AnnualCrop_2591.jpg
20063,Residential,8,Residential_137.jpg
8127,AnnualCrop,3,AnnualCrop_2242.jpg
12047,SeaLake,4,SeaLake_910.jpg
10413,AnnualCrop,3,AnnualCrop_194.jpg
26677,Pasture,10,Pasture_1387.jpg
20128,Residential,8,Residential_2840.jpg
24774,PermanentCrop,9,PermanentCrop_1951.jpg
24574,PermanentCrop,9,PermanentCrop_5.jpg
8721,AnnualCrop,3,AnnualCrop_2680.jpg
19071,Industrial,7,Industrial_28.jpg
13986,SeaLake,4,SeaLake_809.jpg
21815,Residential,8,Residential_1570.jpg
8591,AnnualCrop,3,AnnualCrop_1808.jpg
20432,Residential,8,Residential_1043.jpg
19374,Industrial,7,Industrial_1513.jpg
21934,Residential,8,Residential_1983.jpg
18835,Industrial,7,Industrial_354.jpg
18833,Industrial,7,Industrial_1388.jpg
4000,River,1,River_234.jpg
2816,Forest,0,Forest_856.jpg
3648,River,1,River_1384.jpg
22530,PermanentCrop,9,PermanentCrop_2113.jpg
14901,HerbaceousVegetation,5,HerbaceousVegetation_258.jpg
9886,AnnualCrop,3,AnnualCrop_21.jpg
13914,SeaLake,4,SeaLake_2730.jpg
23788,PermanentCrop,9,PermanentCrop_435.jpg
1852,Forest,0,Forest_367.jpg
6212,Highway,2,Highway_2028.jpg
26031,Pasture,10,Pasture_802.jpg
12878,SeaLake,4,SeaLake_2392.jpg
4409,River,1,River_1993.jpg
12215,SeaLake,4,SeaLake_1735.jpg
15278,HerbaceousVegetation,5,HerbaceousVegetation_2183.jpg
3960,River,1,River_1351.jpg
3858,River,1,River_351.jpg
535,Forest,0,Forest_1955.jpg
8063,AnnualCrop,3,AnnualCrop_215.jpg
12858,SeaLake,4,SeaLake_2580.jpg
25542,Pasture,10,Pasture_1648.jpg
10501,AnnualCrop,3,AnnualCrop_2711.jpg
16034,HerbaceousVegetation,5,HerbaceousVegetation_1483.jpg
21966,Residential,8,Residential_890.jpg
13627,SeaLake,4,SeaLake_600.jpg
19606,Residential,8,Residential_2461.jpg
17463,Industrial,7,Industrial_1917.jpg
21689,Residential,8,Residential_1107.jpg
13703,SeaLake,4,SeaLake_2524.jpg
8830,AnnualCrop,3,AnnualCrop_707.jpg
6142,Highway,2,Highway_184.jpg
24105,PermanentCrop,9,PermanentCrop_341.jpg
21896,Residential,8,Residential_2681.jpg
11524,SeaLake,4,SeaLake_2289.jpg
25836,Pasture,10,Pasture_562.jpg
10597,AnnualCrop,3,AnnualCrop_1379.jpg
7950,Highway,2,Highway_210.jpg
11053,SeaLake,4,SeaLake_1793.jpg
19491,Industrial,7,Industrial_1704.jpg
11780,SeaLake,4,SeaLake_1479.jpg
3115,River,1,River_495.jpg
23845,PermanentCrop,9,PermanentCrop_2193.jpg
21724,Residential,8,Residential_2988.jpg
666,Forest,0,Forest_733.jpg
8530,AnnualCrop,3,AnnualCrop_2867.jpg
6333,Highway,2,Highway_2349.jpg
8706,AnnualCrop,3,AnnualCrop_1612.jpg
20195,Residential,8,Residential_2114.jpg
20857,Residential,8,Residential_624.jpg
22052,Residential,8,Residential_2331.jpg
21212,Residential,8,Residential_1089.jpg
2772,Forest,0,Forest_1747.jpg
21692,Residential,8,Residential_2383.jpg
3808,River,1,River_2103.jpg
17937,Industrial,7,Industrial_983.jpg
8315,AnnualCrop,3,AnnualCrop_1748.jpg
10107,AnnualCrop,3,AnnualCrop_1269.jpg
24725,PermanentCrop,9,PermanentCrop_2068.jpg
18357,Industrial,7,Industrial_386.jpg
24446,PermanentCrop,9,PermanentCrop_2292.jpg
5160,River,1,River_1059.jpg
7449,Highway,2,Highway_1749.jpg
8399,AnnualCrop,3,AnnualCrop_1604.jpg
15530,HerbaceousVegetation,5,HerbaceousVegetation_2238.jpg
17497,Industrial,7,Industrial_459.jpg
19443,Industrial,7,Industrial_848.jpg
18002,Industrial,7,Industrial_148.jpg
24758,PermanentCrop,9,PermanentCrop_2257.jpg
25782,Pasture,10,Pasture_1841.jpg
13736,SeaLake,4,SeaLake_2055.jpg
18335,Industrial,7,Industrial_2337.jpg
19258,Industrial,7,Industrial_1100.jpg
25696,Pasture,10,Pasture_559.jpg
24234,PermanentCrop,9,PermanentCrop_2008.jpg
21473,Residential,8,Residential_1688.jpg
14224,HerbaceousVegetation,5,HerbaceousVegetation_2480.jpg
13286,SeaLake,4,SeaLake_2654.jpg
8984,AnnualCrop,3,AnnualCrop_1925.jpg
15022,HerbaceousVegetation,5,HerbaceousVegetation_2743.jpg
3146,River,1,River_720.jpg
26966,Pasture,10,Pasture_125.jpg
20181,Residential,8,Residential_901.jpg
17342,Industrial,7,Industrial_1323.jpg
809,Forest,0,Forest_230.jpg
2492,Forest,0,Forest_2262.jpg
4756,River,1,River_2124.jpg
20464,Residential,8,Residential_178.jpg
11011,SeaLake,4,SeaLake_2675.jpg
7561,Highway,2,Highway_388.jpg
3449,River,1,River_1653.jpg
14495,HerbaceousVegetation,5,HerbaceousVegetation_1012.jpg
5335,River,1,River_2347.jpg
6631,Highway,2,Highway_870.jpg
20409,Residential,8,Residential_1241.jpg
7454,Highway,2,Highway_1985.jpg
2894,Forest,0,Forest_1369.jpg
12293,SeaLake,4,SeaLake_525.jpg
24266,PermanentCrop,9,PermanentCrop_357.jpg
2770,Forest,0,Forest_1814.jpg
1883,Forest,0,Forest_1523.jpg
15527,HerbaceousVegetation,5,HerbaceousVegetation_2210.jpg
25223,Pasture,10,Pasture_1589.jpg
5429,River,1,River_664.jpg
25505,Pasture,10,Pasture_1846.jpg
23148,PermanentCrop,9,PermanentCrop_2170.jpg
10335,AnnualCrop,3,AnnualCrop_1540.jpg
16076,HerbaceousVegetation,5,HerbaceousVegetation_2349.jpg
992,Forest,0,Forest_1846.jpg
18027,Industrial,7,Industrial_362.jpg
12872,SeaLake,4,SeaLake_1894.jpg
22244,Residential,8,Residential_2888.jpg
25285,Pasture,10,Pasture_1406.jpg
12209,SeaLake,4,SeaLake_1912.jpg
14893,HerbaceousVegetation,5,HerbaceousVegetation_2185.jpg
12523,SeaLake,4,SeaLake_693.jpg
7267,Highway,2,Highway_48.jpg
2162,Forest,0,Forest_770.jpg
15159,HerbaceousVegetation,5,HerbaceousVegetation_1058.jpg
3246,River,1,River_2001.jpg
4738,River,1,River_599.jpg
5359,River,1,River_2153.jpg
7751,Highway,2,Highway_945.jpg
20648,Residential,8,Residential_637.jpg
14272,HerbaceousVegetation,5,HerbaceousVegetation_2090.jpg
19396,Industrial,7,Industrial_2185.jpg
23089,PermanentCrop,9,PermanentCrop_922.jpg
20003,Residential,8,Residential_2103.jpg
24818,PermanentCrop,9,PermanentCrop_257.jpg
4560,River,1,River_2241.jpg
6959,Highway,2,Highway_102.jpg
11748,SeaLake,4,SeaLake_1436.jpg
22044,Residential,8,Residential_1604.jpg
8798,AnnualCrop,3,AnnualCrop_510.jpg
18512,Industrial,7,Industrial_352.jpg
7387,Highway,2,Highway_1869.jpg
17217,Industrial,7,Industrial_1681.jpg
3978,River,1,River_1382.jpg
8639,AnnualCrop,3,AnnualCrop_2939.jpg
7412,Highway,2,Highway_1359.jpg
10019,AnnualCrop,3,AnnualCrop_1451.jpg
8681,AnnualCrop,3,AnnualCrop_1000.jpg
14434,HerbaceousVegetation,5,HerbaceousVegetation_1952.jpg
23038,PermanentCrop,9,PermanentCrop_1769.jpg
8513,AnnualCrop,3,AnnualCrop_1836.jpg
23821,PermanentCrop,9,PermanentCrop_144.jpg
26111,Pasture,10,Pasture_155.jpg
1542,Forest,0,Forest_173.jpg
254,Forest,0,Forest_250.jpg
4147,River,1,River_753.jpg
12752,SeaLake,4,SeaLake_2608.jpg
13115,SeaLake,4,SeaLake_466.jpg
13502,SeaLake,4,SeaLake_1955.jpg
8877,AnnualCrop,3,AnnualCrop_2433.jpg
5021,River,1,River_1847.jpg
21552,Residential,8,Residential_411.jpg
15505,HerbaceousVegetation,5,HerbaceousVegetation_2364.jpg
9850,AnnualCrop,3,AnnualCrop_1450.jpg
1370,Forest,0,Forest_1854.jpg
11287,SeaLake,4,SeaLake_1550.jpg
12854,SeaLake,4,SeaLake_267.jpg
16234,HerbaceousVegetation,5,HerbaceousVegetation_2638.jpg
12292,SeaLake,4,SeaLake_2598.jpg
25546,Pasture,10,Pasture_638.jpg
8697,AnnualCrop,3,AnnualCrop_2496.jpg
11510,SeaLake,4,SeaLake_2510.jpg
10780,AnnualCrop,3,AnnualCrop_1383.jpg
14462,HerbaceousVegetation,5,HerbaceousVegetation_413.jpg
18766,Industrial,7,Industrial_9.jpg
5014,River,1,River_1714.jpg
7658,Highway,2,Highway_438.jpg
1887,Forest,0,Forest_2758.jpg
20366,Residential,8,Residential_1889.jpg
26964,Pasture,10,Pasture_131.jpg
8255,AnnualCrop,3,AnnualCrop_1577.jpg
2200,Forest,0,Forest_2825.jpg
16658,HerbaceousVegetation,5,HerbaceousVegetation_2498.jpg
9454,AnnualCrop,3,AnnualCrop_2146.jpg
15001,HerbaceousVegetation,5,HerbaceousVegetation_2795.jpg
12716,SeaLake,4,SeaLake_2805.jpg
19229,Industrial,7,Industrial_11.jpg
8771,AnnualCrop,3,AnnualCrop_2426.jpg
22835,PermanentCrop,9,PermanentCrop_59.jpg
24689,PermanentCrop,9,PermanentCrop_1159.jpg
13218,SeaLake,4,SeaLake_2592.jpg
26932,Pasture,10,Pasture_1395.jpg
3198,River,1,River_1737.jpg
11040,SeaLake,4,SeaLake_2463.jpg
11874,SeaLake,4,SeaLake_96.jpg
24670,PermanentCrop,9,PermanentCrop_285.jpg
16257,HerbaceousVegetation,5,HerbaceousVegetation_582.jpg
3180,River,1,River_1119.jpg
9451,AnnualCrop,3,AnnualCrop_845.jpg
2552,Forest,0,Forest_1434.jpg
17284,Industrial,7,Industrial_714.jpg
2578,Forest,0,Forest_2471.jpg
25474,Pasture,10,Pasture_1259.jpg
3606,River,1,River_296.jpg
11952,SeaLake,4,SeaLake_133.jpg
12199,SeaLake,4,SeaLake_2412.jpg
